,X,Y,FireDiscoveryDateTime,AirTemp,dewpoint_temperature_2m,RelHum,WindSpeed,Rain,SoilTemp,LAI
59,-123.334903897,41.7708451680001,2019-07-13,13.78168640136721,12.207498168945335,92.12905883789062,1.0114124009483323,0.0,15.45801696777346,4.299560546875
60,-117.318623046,34.2450049300001,2019-07-31,20.535195922851585,12.46991882324221,59.673614501953125,0.35223892524273875,0.0,20.06665954589846,3.8192138671875
61,-116.984118941,33.665755882,2020-12-10,7.794717407226585,2.1586700439453352,71.81976318359375,0.99182688098945,0.0,5.034631347656273,0.5882568359375
62,-119.932301755,37.1180050630001,2020-06-01,19.215173339843773,11.936669921875023,63.60748291015625,1.9990930431501786,0.0,20.66169128417971,2.344970703125
63,-119.323412699,37.511675143,2016-07-28,14.45905456542971,5.662744140625023,56.01844787597656,1.687982277325697,0.0,15.01618347167971,3.140625
64,-118.084162202,34.54661492,2020-07-05,20.564477539062523,2.7106872558593977,10.731048583984375,0.9566577772619603,0.0,18.585015869140648,3.687744140625
65,-118.033012369,36.4361051240001,2021-05-10,16.778955078125023,-4.513555908203102,-6.462554931640625,1.3679704182841848,0.0,9.57911071777346,0.0
66,-118.763812282,34.146264837,2019-04-21,11.532937622070335,9.838586425781273,91.52824401855469,0.4244930907373333,1.0870397090911865e-05,11.841790771484398,4.2359619140625
67,-118.06343214,33.8461548430001,2019-10-06,16.217034912109398,15.15308532714846,94.68025207519531,0.6378304477430429,0.0,13.645684814453148,5.030517578125
68,-117.969608999,34.0282336290001,2017-05-01,13.280053710937523,7.72828063964846,72.24113464355469,1.3810456514838425,0.0,14.757424926757835,4.9005126953125
69,-117.970612135,33.978294863,2018-11-06,14.534265136718773,13.411706542968773,94.38720703125,0.7926211168244665,3.725290298461914e-07,15.22797546386721,4.8145751953125
70,-117.933562142,34.133624883,2020-08-11,18.645166015625023,10.22364196777346,57.89237976074219,1.1336262839295184,4.261732051702438e-07,18.904565429687523,4.914306640625
71,-120.059413124,39.976688643,2020-09-13,13.549005126953148,5.234475708007835,58.42735290527344,1.3005982122896094,0.0,14.76880798339846,1.798828125
72,-121.076813235,39.5896151960001,2021-04-05,4.79346618652346,1.8816772460937727,85.44105529785156,1.205643036316187,1.564621925354004e-06,6.238748168945335,2.530029296875
73,-120.008623976,38.909727221,2021-09-29,4.023767089843773,-5.461370849609352,52.574310302734375,1.4833713224802727,0.0,6.175103759765648,2.571044921875
74,-118.140172167,34.0168048580001,2021-11-30,11.627740478515648,5.768487548828148,70.7037353515625,1.297219232438765,7.301568984985352e-07,9.654031372070335,4.7967529296875
75,-116.196095808,33.721274932,2022-05-28,19.188775634765648,10.309548950195335,55.60386657714844,2.6403704690221748,0.0,21.31354675292971,1.8944091796875
76,-123.706505702,40.104632022,2021-09-26,11.78101501464846,10.006646728515648,91.12815856933594,0.2224918678107614,1.582503318786621e-05,12.503991699218773,3.46533203125
77,-118.168902163,33.910844845,2020-05-24,14.085122680664085,12.861810302734398,93.88343811035156,1.0570476219915728,0.0,15.209008789062523,4.468994140625
78,-121.137790979,39.2552829420001,2018-07-04,17.850915527343773,11.597390747070335,68.73237609863281,1.8245528361956427,0.0,20.63977966308596,3.4044189453125
79,-120.639011894,37.353041036,2022-05-16,15.46235046386721,5.140115356445335,48.388824462890625,2.3819504246435605,0.0,18.69757995605471,1.9613037109375
80,-123.45649658,39.477704997,2019-09-19,10.987695312500023,10.27118835449221,96.41746520996094,1.727991937116682,0.0,12.404962158203148,3.6961669921875
81,-121.643446506,40.8901722520001,2021-06-19,15.854638671875023,3.7449737548828352,39.45167541503906,1.9110078859749535,0.0,18.139245605468773,4.318359375
82,-121.006413323,40.318305261,2021-07-01,15.981179809570335,8.658715820312523,63.38768005371094,0.880368152059167,0.0,16.553887939453148,3.053955078125
83,-118.761283281,34.1457878370001,2021-05-03,12.386270141601585,11.496499633789085,95.5511474609375,1.3563662358703252,0.0,14.33490905761721,4.2359619140625
84,-118.79961234,34.7663249010001,2020-11-05,12.857263183593773,2.1291442871093977,46.359405517578125,0.6769488180021308,0.0,8.91401062011721,3.646484375
85,-117.054455961,33.7656748900001,2020-12-07,9.166802978515648,-7.91210021972654,14.605484008789062,3.067908975811136,0.0,7.835305786132835,3.4676513671875
86,-118.49398226,34.4251148820001,2019-05-25,11.495172119140648,9.997598266601585,92.51213073730469,0.8617781796771324,5.513429641723633e-07,11.376687622070335,4.9930419921875
87,-121.10748021,39.3667031750001,2021-08-04,18.317651367187523,5.582940673828148,36.326446533203125,1.8785088396044036,0.0,21.883691406250023,3.8817138671875
88,-118.3678322,33.9502248380001,2020-07-05,17.269555664062523,15.128656005859398,89.29550170898438,1.1704778390100754,0.0,18.815484619140648,0.67138671875
89,-118.239042202,34.246354878,2021-05-21,9.734048461914085,7.944573974609398,91.05262756347656,0.967297975767166,0.0,12.089044189453148,3.9361572265625
90,-120.044735238,40.80139438,2019-09-06,14.395608520507835,11.268365478515648,84.36378479003906,1.468993960909605,0.0,16.52381286621096,0.0
91,-120.645568618,38.7444495980001,2017-07-14,17.384790039062523,7.788064575195335,52.01637268066406,2.1158667653985948,0.0,20.847024536132835,3.2930908203125
92,-119.401679139,35.1011160100001,2017-09-25,16.09839782714846,-0.42539062499997726,17.381057739257812,1.2243235543897304,0.0,11.76337585449221,2.443603515625
93,-121.243346783,40.933894179,2016-08-28,12.13294372558596,4.311608886718773,60.89332580566406,1.487597683057808,8.94073082235991e-09,16.075585937500023,4.0513916015625
94,-121.782713647,41.6757752990001,2018-07-16,17.797525024414085,8.841760253906273,55.22117614746094,1.1925606168149165,0.0,17.77686462402346,4.7967529296875
95,-121.870546046,37.002154918,2021-10-16,13.769265747070335,4.59742126464846,54.140777587890625,3.0604828378646793,0.0,14.692361450195335,2.96240234375
96,-117.712962135,34.498524936,2021-10-03,20.56379089355471,-5.094503784179665,-28.291473388671875,0.18352583245954165,0.0,14.832070922851585,1.4739990234375
97,-117.243944009,33.954313901,2021-12-17,5.466271972656273,4.18262634277346,93.58177185058594,1.6696593935093436,0.0,6.165307617187523,4.979248046875
98,-122.33151451,40.1811001410001,2022-05-01,10.324517822265648,0.7446685791015852,52.10075378417969,3.7833650566539383,0.0,12.196023559570335,2.2286376953125
99,-118.179712165,33.9126148440001,2020-03-03,8.269921875000023,-2.0062011718749773,48.619384765625,2.5055626601225214,2.4724045033508446e-09,7.487603759765648,4.468994140625
100,-118.093772206,34.572694922,2018-07-10,22.42420349121096,11.211724853515648,43.93760681152344,1.1450167015767572,0.0,25.327172851562523,0.0
101,-121.77334632,36.8961160160001,2020-08-15,19.69812927246096,15.634439086914085,79.68154907226562,0.7854725275536266,0.0,18.949029541015648,2.1064453125
102,-118.169912174,34.0405748590001,2018-07-10,22.04920349121096,17.041802978515648,74.96299743652344,1.3058986859928572,0.0,24.172875976562523,0.7601318359375
103,-123.703069845,41.0863940900001,2019-07-09,10.176080322265648,8.11414489746096,89.69032287597656,1.0879510939972463,0.0,11.081399536132835,5.1361083984375
104,-120.29295372,36.228138954,2020-08-16,31.90558776855471,12.169244384765648,1.3182830810546875,1.0433135666366073,0.0,29.991738891601585,2.364990234375
105,-120.612913099,39.114225193,2017-09-13,15.408868408203148,14.210000610351585,94.00566101074219,1.593265740661034,0.0,17.325921630859398,3.33984375
106,-121.551246993,36.9611569370001,2020-12-19,3.3401123046875227,0.07177124023439774,83.65829467773438,1.6306031127989327,0.0,4.090432739257835,2.0115966796875
107,-122.383485317,38.6688380190001,2020-08-17,26.711724853515648,16.339761352539085,48.14018249511719,1.403062747244266,-1.4901161193847656e-08,27.14789733886721,1.6683349609375
108,-120.336646298,40.8868723620001,2021-07-18,18.510797119140648,-0.10170593261716476,6.9374847412109375,1.1574922740473554,0.0,17.008386230468773,0.0
109,-116.880198929,33.735602896,2020-05-16,15.10877380371096,11.45002136230471,81.70623779296875,0.8798022319164868,0.0,13.200067138671898,2.114990234375
110,-122.701713682,40.9891551690001,2019-07-15,14.458428955078148,10.731011962890648,81.3629150390625,1.349118664950222,0.0,16.79279479980471,3.7747802734375
111,-116.945817944,33.7839478980001,2022-04-08,11.678643798828148,-4.345526123046852,19.879150390625,2.2569546561520846,0.0,10.892846679687523,4.749755859375
112,-118.243512177,33.928444842,2022-02-09,7.308923339843773,-0.8960174560546648,58.97529602050781,2.655086268898946,4.2766339447553037e-07,7.264093017578148,4.468994140625
113,-118.358929442,34.000794484,2017-07-09,21.266015625000023,17.775125122070335,82.54554748535156,0.815425808783207,0.0,24.02619323730471,0.756103515625
114,-118.452042275,34.678984912,2020-08-12,17.517510986328148,4.386926269531273,34.347076416015625,1.5193373440249154,0.0,18.604760742187523,3.567138671875
115,-116.660671861,33.349174862,2017-07-22,18.627786254882835,10.670404052734398,60.21308898925781,0.7355923133478264,0.0,18.92450866699221,3.8133544921875
116,-117.862934787,33.977814779,2017-05-04,16.938500976562523,12.461816406250023,77.6165771484375,0.17402243687871377,0.0,17.36628112792971,4.912841796875
117,-122.237075574,40.7285811900001,2020-03-08,5.761758422851585,3.8984161376953352,90.68328857421875,0.6136396945495723,0.00010390699112150514,5.937097167968773,2.2017822265625
118,-123.505313931,41.8269451560001,2017-09-07,16.597497558593773,16.036218261718773,97.193603515625,0.6985984586908105,0.0,18.630792236328148,4.7000732421875
119,-117.763900982,33.752504849,2021-05-18,14.00086364746096,11.28888854980471,86.44012451171875,1.7318078883528127,5.513429641723633e-07,16.123040771484398,4.85986328125
120,-116.454456263,33.846671633,2020-05-16,19.32557067871096,12.99103698730471,68.32733154296875,1.1690218960237377,0.0,16.862176513671898,3.48046875
121,-116.737669413,33.60422565,2021-05-06,9.527200317382835,7.451226806640648,89.62013244628906,0.9866662061630593,-7.450580596923828e-09,11.669976806640648,3.0535888671875
122,-120.655313132,39.3124852060001,2020-07-11,12.806054687500023,4.029641723632835,56.11793518066406,1.919838097665321,0.0,14.505517578125023,3.247802734375
123,-123.101513616,40.121275073,2017-09-13,15.514337158203148,10.854531860351585,76.70097351074219,0.6960331478614967,0.0,16.780999755859398,3.1497802734375
124,-117.840382166,34.6165249420001,2018-11-21,5.84046325683596,-0.14143981933591476,70.09048461914062,2.560898492205507,0.0,5.391809082031273,0.0
125,-123.2766836,39.817225036,2018-08-05,13.20343933105471,7.617227172851585,72.06893920898438,1.3874264678319763,4.206166117626253e-07,15.311746215820335,3.1126708984375
126,-118.209772171,33.9231948440001,2021-12-01,10.170648193359398,4.44672546386721,71.38038635253906,1.8359720602232124,0.0,9.74250183105471,4.468994140625
127,-123.507513912,41.701945148,2017-07-25,17.180520629882835,12.29206237792971,75.55770874023438,1.3663889852948123,0.0,18.374063110351585,4.4354248046875
128,-121.042080132,38.833281136,2019-09-27,16.58826599121096,13.423394775390648,84.17564392089844,1.7857394082407523,0.0,19.428994750976585,2.1221923828125
129,-120.059182956,38.6786151970001,2018-10-04,4.71381530761721,4.318383789062523,98.02284240722656,1.109394117815208,4.0903687477111816e-05,7.191125488281273,2.4873046875
130,-120.67091288,37.1862450180001,2020-08-03,20.578530883789085,11.863519287109398,56.42494201660156,2.1319586958885446,0.0,24.472650146484398,2.16064453125
131,-117.285787999,33.7353958740001,2019-09-07,20.62964782714846,16.189050292968773,77.79701232910156,1.0251184567778422,0.0,21.26392517089846,1.0823974609375
132,-117.423912015,33.632464854,2018-01-18,8.040124511718773,3.3977294921875227,76.78802490234375,1.640343722927852,0.0,9.524438476562523,4.43701171875
133,-123.278513869,41.641005164,2019-08-12,7.768090820312523,6.041406250000023,91.3665771484375,0.8097393252899723,0.0,10.603265380859398,4.42626953125
134,-120.631040706,35.5433818670001,2020-07-11,19.026757812500023,11.834329223632835,64.03785705566406,1.323976528861893,0.0,19.480126953125023,1.788818359375
135,-119.969457021,35.2802826610001,2019-06-14,16.150598144531273,8.785012817382835,63.17207336425781,1.6519737945681094,0.0,18.876062011718773,0.89404296875
136,-118.955623591,36.10931063,2021-08-25,24.090432739257835,3.5084930419922102,-2.909698486328125,0.8446663035868625,8.623196663393173e-07,23.21637878417971,3.79541015625
137,-117.396556041,34.028021901,2021-08-07,18.884332275390648,14.330377197265648,77.230224609375,0.28283369246069345,0.0,19.75995788574221,4.9801025390625
138,-120.29442789,37.804561101,2020-08-20,22.004922485351585,7.436868286132835,27.15972900390625,1.7516082098846215,0.0,24.997430419921898,2.2794189453125
139,-120.385846371,38.941116305,2017-08-15,12.661721801757835,11.426904296875023,93.82591247558594,1.3058423738688034,4.261732051702438e-07,14.285943603515648,3.1025390625
140,-119.347317655,37.0761061000001,2019-11-06,4.790704345703148,-3.2839721679687273,59.626617431640625,2.73079004662656,0.0,8.06971130371096,2.253173828125
141,-118.237592251,34.82016494,2020-04-23,10.842828369140648,7.053567504882835,81.05369567871094,2.7560087588736177,0.0,10.39777526855471,0.0
142,-122.642263367,38.7562550060001,2020-02-25,7.900445556640648,-0.28923645019528976,59.05158996582031,2.2593525605116502,4.351138045421976e-07,7.86878356933596,1.675048828125
143,-121.921513672,41.699605288,2018-07-15,21.546853637695335,9.448403930664085,39.50775146484375,0.7065962111982554,1.72257422903499e-06,19.560098266601585,4.5859375
144,-118.365012198,33.9300548360001,2022-03-06,6.340966796875023,3.5157562255859602,85.87394714355469,1.674955550939453,2.9803004508721642e-09,7.36548767089846,0.66796875
145,-118.020372149,34.0429448680001,2018-11-02,13.123803710937523,5.31055603027346,60.93376159667969,2.249882534805361,0.0,14.465737915039085,4.8162841796875
146,-118.351263525,37.3998702010001,2020-10-25,11.03467712402346,1.4622894287109602,52.1380615234375,1.692368032547192,0.0,5.86078796386721,2.1712646484375
147,-117.136536973,33.730873881,2021-08-04,23.673120117187523,12.762628173828148,45.447540283203125,0.6897538762785708,0.0,22.954003906250023,1.5635986328125
148,-120.217813058,39.2850252380001,2018-10-27,7.735406494140648,3.0828643798828352,76.73728942871094,1.1208772782859715,0.0,5.887048339843773,2.35009765625
149,-122.363763174,37.4873219240001,2020-09-29,16.590921020507835,16.245599365234398,98.27339172363281,1.0622690246457072,2.8774142215581833e-06,17.38800964355471,3.56982421875
150,-123.024413717,40.897565135,2017-08-08,15.82856140136721,11.201211547851585,76.86325073242188,0.7613553488567761,0.0,16.669152832031273,3.623291015625
151,-123.082058456,38.9468299870001,2019-08-23,18.203897094726585,14.739007568359398,82.67555236816406,1.2191627842117168,0.0,18.90870056152346,2.6749267578125
152,-117.238227988,33.698740872,2021-12-22,7.805398559570335,0.9038787841797102,65.49240112304688,1.7167148848529006,7.450580596923828e-09,6.60810241699221,3.9669189453125
153,-117.309493988,33.54080585,2020-06-27,16.97089538574221,15.779718017578148,94.04411315917969,0.731950719129153,0.0,18.417596435546898,3.99462890625
154,-121.84723592,41.93528309,2018-07-16,19.492837524414085,12.617150878906273,65.62156677246094,0.5497431777332064,0.0,18.09327087402346,4.647216796875
155,-118.158882161,33.9037048440001,2019-12-05,10.369897460937523,9.707864379882835,96.68983459472656,1.8827619488942042,0.0,11.191583251953148,4.468994140625
156,-114.651311623,34.8708951580001,2020-10-26,9.713433837890648,-13.331243896484352,-15.223388671875,8.851297382618705,0.0,13.783853149414085,4.720458984375
157,-116.917229936,33.7405268950001,2022-01-07,9.938821411132835,1.5981231689453352,58.2965087890625,0.6749242495184723,0.0,3.7255187988281477,2.066650390625
158,-118.326512191,33.9242648370001,2021-10-23,16.242288208007835,14.315820312500023,90.36766052246094,2.0115471891828163,6.67273998260498e-05,17.69031677246096,1.3701171875
159,-118.10618215,33.8729048440001,2021-06-15,17.621301269531273,15.307794189453148,88.43246459960938,0.18357292840960543,0.0,19.767739868164085,5.0128173828125
160,-120.271413085,39.423935246,2018-08-31,9.488977050781273,5.60126647949221,80.56144714355469,0.3297618689009084,0.0,8.717263793945335,2.5069580078125
161,-123.060513859,41.783285193,2017-07-07,15.34089050292971,9.51624450683596,70.87677001953125,0.9711965732625956,0.0,16.67218933105471,3.70068359375
162,-120.980677102,38.6709621270001,2021-08-04,18.745385742187523,8.307550048828148,47.810821533203125,1.5127276552737203,0.0,21.334863281250023,2.4609375
163,-117.139763954,33.4773808520001,2021-08-21,16.308831787109398,15.593423461914085,96.42295837402344,0.807577775255299,1.9878149032592773e-05,19.657327270507835,4.4735107421875
164,-117.114885971,33.7505648850001,2020-07-04,21.31409606933596,10.56342468261721,46.24664306640625,0.6700544000338552,0.0,18.250970458984398,3.4676513671875
165,-121.33918003,37.5931720070001,2019-09-14,19.058892822265648,6.068566894531273,35.048370361328125,2.176207251809866,0.0,21.391336059570335,3.9716796875
166,-118.139312225,34.7130349350001,2020-08-15,25.75086364746096,13.146157836914085,36.976470947265625,1.8696001822804167,0.0,25.107232666015648,0.0
167,-122.113415455,40.0295021470001,2021-09-01,22.458474731445335,9.682977294921898,36.12251281738281,0.6803773385849973,0.0,22.609338378906273,1.8837890625
168,-121.011957555,38.706116238,2016-06-11,13.814050292968773,6.188531494140648,61.872406005859375,1.016025692690305,0.0,15.423516845703148,2.615478515625
169,-118.110472203,34.5099749140001,2020-01-31,5.144555664062523,-4.57640686035154,51.39518737792969,2.312875814155203,0.0,3.7454162597656477,3.687744140625
170,-117.755161945,34.0549632240001,2018-01-20,6.661233520507835,5.672952270507835,95.05859375,1.3367800169070398,4.351139068603516e-06,9.285577392578148,4.7940673828125
171,-123.788980602,39.283354956,2022-05-02,9.019860839843773,6.84711608886721,89.13627624511719,1.8264200323728936,1.537799835205078e-05,10.18103942871096,4.8331298828125
172,-119.501679431,37.802505158,2017-07-04,13.250604248046898,6.91767272949221,68.33534240722656,0.41367868856122764,0.0,7.063638305664085,3.729248046875
173,-120.610013417,41.392485379,2019-05-20,3.4486175537109602,1.4330688476562727,89.92225646972656,3.4298607841112783,9.000301361083984e-05,6.22516784667971,5.02392578125
174,-118.086372203,34.55257492,2021-07-01,19.047586059570335,12.162622070312523,65.57518005371094,1.860329608962918,0.0,22.592950439453148,0.0
175,-120.866401614,35.226949222,2020-02-24,725.85,725.85,100.0,1412.799348810722,,725.85,
176,-119.598412747,37.537575126,2017-08-28,12.33246765136721,1.6476226806640852,46.575775146484375,2.354935079448391,0,16.044778442382835,2.677001953125
177,-120.004179443,37.1997272880001,2018-08-23,19.083581542968773,13.202081298828148,70.59249877929688,1.6371071495905956,0,22.815103149414085,3.3817138671875
178,-120.86284486,36.7123329620001,2020-11-21,8.997033691406273,-2.8117126464843523,40.956268310546875,0.2856837156360732,0,5.33210144042971,0
179,-118.329712236,34.466514896,2020-09-04,21.794000244140648,8.509545898437523,33.577728271484375,1.33214679381594,7.450580596923828e-09,22.364968872070335,2.2220458984375
